person_age,person_income,loan_amnt,loan_int_rate,loan_status,PD,Exposure,LGD,Expected_Loss,Loan_Grade
35,36000,12000,16.29,1,0.985,12000,0.45,5319.0,D
29,36000,12000,7.49,1,0.955,12000,0.45,5157.0,A
29,36000,12000,7.49,1,0.965,12000,0.45,5211.0,A
27,80000,14500,10.75,0,0.01,14500,0.45,65.25000000000001,B
28,36000,12000,5.42,1,0.98,12000,0.45,5292.0,A
27,80000,24000,11.12,0,0.03,24000,0.45,324.0,B
33,36000,12000,7.29,1,0.925,12000,0.45,4995.0,A
32,80000,13000,7.88,0,0.0,13000,0.45,0.0,A
29,36000,12000,12.21,1,0.995,12000,0.45,5373.0,B
30,36400,12000,10.65,1,0.995,12000,0.45,5373.0,B
28,36888,12000,10.99,1,0.99,12000,0.45,5346.0,C
28,80000,21000,11.36,0,0.005,21000,0.45,47.25000000000001,B
32,37076,12000,12.42,1,0.975,12000,0.45,5265.0,B
27,80000,20000,11.36,0,0.035,20000,0.45,315.00000000000006,B
30,80000,12000,10.99,0,0.0,12000,0.45,0.0,B
33,80000,6000,7.88,0,0.005,6000,0.45,13.500000000000002,A
28,80000,2500,10.99,0,0.0,2500,0.45,0.0,A
30,37500,12000,10.99,1,0.99,12000,0.45,5346.0,B
28,37500,12000,10.99,1,0.995,12000,0.45,5373.0,C
29,37920,12000,13.48,1,0.995,12000,0.45,5373.0,C
34,80000,19000,10.62,0,0.03,19000,0.45,256.5,B
27,38000,12000,6.62,1,0.985,12000,0.45,5319.0,A
32,80000,10000,11.14,0,0.0,10000,0.45,0.0,B
32,38000,12000,12.42,1,0.985,12000,0.45,5319.0,B
27,80000,5000,11.14,0,0.01,5000,0.45,22.500000000000004,B
31,80000,6000,7.4,0,0.0,6000,0.45,0.0,A
33,80000,12000,11.14,0,0.02,12000,0.45,108.00000000000001,B
29,80000,24000,12.87,0,0.01,24000,0.45,108.00000000000001,C
29,80000,5000,7.74,0,0.0,5000,0.45,0.0,A
28,80000,3100,7.05,0,0.01,3100,0.45,13.950000000000001,A
28,38295,12000,10.99,1,0.995,12000,0.45,5373.0,C
27,39996,8000,12.53,0,0.0,8000,0.45,0.0,B
34,62900,18000,8.94,1,0.735,18000,0.45,5953.5,A
27,80000,20000,10.99,0,0.015,20000,0.45,135.0,B
28,38500,12000,10.75,1,1.0,12000,0.45,5400.0,B
28,80000,12000,12.18,0,0.03,12000,0.45,162.0,B
28,38643,12000,11.58,1,1.0,12000,0.45,5400.0,B
31,80000,7500,12.18,0,0.02,7500,0.45,67.50000000000001,B
30,80000,8000,13.92,0,0.015,8000,0.45,54.0,C
29,80000,16000,12.84,0,0.035,16000,0.45,252.00000000000006,C
27,80000,9000,12.21,0,0.0,9000,0.45,0.0,B
28,39000,12000,12.53,1,0.975,12000,0.45,5265.0,C
32,62900,2750,10.99,1,0.81,2750,0.45,1002.3750000000001,D
34,80000,12000,10.99,0,0.105,12000,0.45,567.0,E
31,80000,15000,10.95,0,0.05,15000,0.45,337.50000000000006,B
28,80000,13000,13.47,0,0.025,13000,0.45,146.25000000000003,C
30,80000,8000,15.05,0,0.035,8000,0.45,126.00000000000003,D
27,62900,8000,11.46,1,0.67,8000,0.45,2412.0000000000005,B
28,74000,7000,15.38,1,0.72,7000,0.45,2268.0,E
28,80000,16000,11.66,0,0.025,16000,0.45,180.00000000000003,C
33,80000,9000,11.97,0,0.045,9000,0.45,182.25,C
27,80000,5000,8.0,0,0.02,5000,0.45,45.00000000000001,A
28,80000,20000,13.24,0,0.18,20000,0.45,1620.0,D
27,40000,12000,12.69,0,0.02,12000,0.45,108.00000000000001,B
31,40000,12000,11.99,0,0.03,12000,0.45,162.0,B
35,80004,3200,11.11,0,0.005,3200,0.45,7.200000000000001,B
28,40000,12000,11.11,0,0.0,12000,0.45,0.0,B
31,80004,3500,12.61,0,0.075,3500,0.45,118.12500000000001,C
27,40000,12000,10.37,0,0.035,12000,0.45,189.00000000000006,B
28,80004,12000,6.91,0,0.0,12000,0.45,0.0,A
31,80004,5500,10.75,0,0.0,5500,0.45,0.0,B
28,80004,22750,11.49,0,0.01,22750,0.45,102.37500000000001,B
28,34000,12000,14.61,1,1.0,12000,0.45,5400.0,D
30,34000,12000,12.87,1,1.0,12000,0.45,5400.0,C
35,80004,14400,10.95,0,0.035,14400,0.45,226.80000000000004,B
32,40000,12000,11.89,0,0.01,12000,0.45,54.00000000000001,B
30,40000,12000,9.2,0,0.13,12000,0.45,702.0,B
30,34046,12000,14.96,1,0.995,12000,0.45,5373.0,D
32,34310,12000,14.96,1,0.995,12000,0.45,5373.0,D
30,80256,24000,7.49,0,0.0,24000,0.45,0.0,A
34,80300,15000,12.73,0,0.03,15000,0.45,202.5,C
35,80308,12000,7.88,0,0.0,12000,0.45,0.0,A
29,41004,12000,10.0,0,0.02,12000,0.45,108.00000000000001,B
28,74400,20000,10.99,1,0.055,20000,0.45,495.0,B
29,80400,8000,7.14,0,0.0,8000,0.45,0.0,A
32,42000,12000,7.51,0,0.01,12000,0.45,54.00000000000001,A
31,42000,12000,10.99,0,0.04,12000,0.45,216.00000000000003,B
27,42000,12000,10.65,0,0.0,12000,0.45,0.0,B
29,80496,10000,13.72,0,0.015,10000,0.45,67.5,C
28,80500,6000,7.74,0,0.0,6000,0.45,0.0,A
28,80569,4000,9.63,0,0.01,4000,0.45,18.000000000000004,B
28,42000,12000,11.11,0,0.0,12000,0.45,0.0,B
34,80600,15000,12.21,0,0.205,15000,0.45,1383.75,B
27,36000,12000,14.09,1,0.995,12000,0.45,5373.0,D
31,36000,12000,10.36,1,0.995,12000,0.45,5373.0,B
28,80748,5000,7.51,0,0.025,5000,0.45,56.25000000000001,A
27,80800,3000,10.99,0,0.04,3000,0.45,54.00000000000001,C
30,42000,12000,9.88,0,0.005,12000,0.45,27.000000000000004,B
31,42000,12000,10.99,0,0.01,12000,0.45,54.00000000000001,B
33,42000,12000,13.57,0,0.145,12000,0.45,783.0,C
35,81000,5400,10.99,0,0.02,5400,0.45,48.60000000000001,B
28,81000,2500,5.99,0,0.0,2500,0.45,0.0,A
30,42600,12000,11.71,0,0.025,12000,0.45,135.00000000000003,B
30,42886,12000,10.59,0,0.0,12000,0.45,0.0,B
29,81000,14000,7.66,0,0.0,14000,0.45,0.0,A
27,81000,9000,13.43,0,0.035,9000,0.45,141.75000000000003,C
32,81000,10000,10.37,0,0.01,10000,0.45,45.00000000000001,B
33,81000,12000,6.17,0,0.0,12000,0.45,0.0,A
28,81000,6000,6.17,0,0.035,6000,0.45,94.50000000000003,A
34,39000,12000,11.99,0,0.015,12000,0.45,81.0,B
29,37000,12000,9.63,1,0.965,12000,0.45,5211.0,A
27,43200,12000,8.94,0,0.005,12000,0.45,27.000000000000004,A
31,81000,7200,9.63,0,0.04,7200,0.45,129.60000000000002,A
29,81000,7750,9.32,0,0.01,7750,0.45,34.87500000000001,A
27,81000,5500,8.0,0,0.0,5500,0.45,0.0,A
29,75000,12000,13.16,1,0.625,12000,0.45,3375.0,C
28,81000,5000,12.53,0,0.025,5000,0.45,56.25000000000001,C
33,75000,7500,10.08,1,0.045,7500,0.45,151.875,B
27,39000,9600,5.79,0,0.005,9600,0.45,21.6,A
32,44808,12000,10.99,0,0.0,12000,0.45,0.0,B
28,81120,5200,11.49,0,0.035,5200,0.45,81.90000000000002,B
30,81120,18000,10.75,0,0.0,18000,0.45,0.0,B
32,81204,3600,7.88,0,0.025,3600,0.45,40.50000000000001,A
34,45000,12000,6.03,0,0.015,12000,0.45,81.0,A
29,45000,12000,12.99,0,0.1,12000,0.45,540.0000000000001,C
29,81400,10000,10.99,0,0.015,10000,0.45,67.5,A
28,45000,12000,5.42,0,0.065,12000,0.45,351.0,A
31,81600,4000,13.57,0,0.035,4000,0.45,63.000000000000014,C
33,81804,9000,8.0,0,0.005,9000,0.45,20.250000000000004,A
29,75840,25000,21.27,1,0.91,25000,0.45,10237.5,G
29,81900,8000,7.66,0,0.0,8000,0.45,0.0,A
32,45000,12000,7.88,0,0.015,12000,0.45,81.0,A
33,45000,12000,7.88,0,0.02,12000,0.45,108.00000000000001,A
28,81996,3000,12.42,0,0.06,3000,0.45,81.0,B
29,39000,9000,12.72,0,0.05,9000,0.45,202.50000000000003,C
35,45000,12000,11.26,0,0.085,12000,0.45,459.00000000000006,B
35,82000,18800,7.51,0,0.01,18800,0.45,84.60000000000001,A
29,76000,4400,16.29,1,0.955,4400,0.45,1890.8999999999999,D
28,82000,25000,16.29,0,0.105,25000,0.45,1181.25,D
27,82000,4000,7.9,0,0.0,4000,0.45,0.0,A
33,82000,6000,7.51,0,0.01,6000,0.45,27.000000000000004,A
29,82000,21000,14.65,0,0.055,21000,0.45,519.75,C
27,82000,10000,7.51,0,0.015,10000,0.45,67.5,A
29,82000,20000,10.99,0,0.0,20000,0.45,0.0,B
28,46000,12000,10.99,0,0.04,12000,0.45,216.00000000000003,B
31,82000,8000,11.99,0,0.025,8000,0.45,90.00000000000001,B
29,46000,12000,10.74,0,0.025,12000,0.45,135.00000000000003,B
32,82000,8000,16.89,0,0.11,8000,0.45,396.0,D
28,40000,12000,15.57,1,0.97,12000,0.45,5238.0,E
33,82000,20000,10.99,0,0.005,20000,0.45,45.00000000000001,B
27,82000,10000,6.92,0,0.0,10000,0.45,0.0,A
27,82000,14000,10.0,0,0.015,14000,0.45,94.5,B
28,82000,18000,7.66,0,0.015,18000,0.45,121.5,A
31,82000,10000,7.29,0,0.0,10000,0.45,0.0,A
32,82000,10000,10.36,0,0.005,10000,0.45,22.500000000000004,B
35,82000,10000,16.69,0,0.075,10000,0.45,337.5,E
28,82000,15000,12.98,0,0.005,15000,0.45,33.75000000000001,C
31,82000,9000,5.42,0,0.03,9000,0.45,121.5,A
29,47256,12000,7.29,0,0.0,12000,0.45,0.0,A
29,47500,12000,8.94,0,0.005,12000,0.45,27.000000000000004,A
30,82000,5000,6.76,0,0.0,5000,0.45,0.0,A
31,47700,12000,11.99,0,0.01,12000,0.45,54.00000000000001,B
28,47840,12000,10.99,0,0.0,12000,0.45,0.0,B
32,64600,25000,11.36,1,0.68,25000,0.45,7650.000000000001,B
27,48000,12000,11.71,0,0.005,12000,0.45,27.000000000000004,B
27,42000,12000,16.0,1,0.865,12000,0.45,4671.0,E
34,76000,20000,17.74,1,0.95,20000,0.45,8550.0,E
29,76000,20000,16.08,1,0.85,20000,0.45,7650.0,F
32,48400,12000,6.62,0,0.02,12000,0.45,108.00000000000001,A
35,82008,7200,6.62,0,0.0,7200,0.45,0.0,A
28,60000,12000,9.91,0,0.0,12000,0.45,0.0,B
31,82116,2800,12.68,0,0.03,2800,0.45,37.8,C
30,60000,12000,11.71,0,0.035,12000,0.45,189.00000000000006,B
30,54000,12000,6.62,1,0.63,12000,0.45,3402.0000000000005,A
33,82404,14400,16.0,0,0.03,14400,0.45,194.4,D
29,60000,12000,9.91,0,0.08,12000,0.45,432.00000000000006,B
28,82500,11000,7.49,0,0.0,11000,0.45,0.0,A
27,60000,12000,13.49,0,0.02,12000,0.45,108.00000000000001,C
31,60000,12000,7.49,0,0.025,12000,0.45,135.00000000000003,A
30,82500,10000,15.65,0,0.01,10000,0.45,45.00000000000001,D
27,82500,11100,8.94,0,0.005,11100,0.45,24.975,A
30,60000,12000,10.99,0,0.005,12000,0.45,27.000000000000004,B
31,82524,12000,6.62,0,0.0,12000,0.45,0.0,A
30,60000,12000,13.84,0,0.06,12000,0.45,324.0,C
31,60000,12000,7.49,0,0.005,12000,0.45,27.000000000000004,A
34,60000,12000,6.92,0,0.0,12000,0.45,0.0,A
29,82600,19450,9.91,0,0.005,19450,0.45,43.7625,B
30,65144,5000,16.35,1,0.97,5000,0.45,2182.5,E
31,82656,6000,12.09,0,0.09,6000,0.45,243.0,C
28,60000,12000,6.17,0,0.01,12000,0.45,54.00000000000001,A
28,82800,18000,10.99,0,0.0,18000,0.45,0.0,B
31,60000,12000,13.98,0,0.025,12000,0.45,135.00000000000003,C
27,83000,3500,6.03,0,0.015,3500,0.45,23.625,A
30,60000,12000,10.99,0,0.0,12000,0.45,0.0,B
29,60000,12000,14.22,0,0.025,12000,0.45,135.00000000000003,C
29,83000,7500,8.9,0,0.025,7500,0.45,84.37500000000001,A
28,83000,5000,10.99,0,0.015,5000,0.45,33.75,B
28,54000,12000,15.31,1,0.995,12000,0.45,5373.0,D
28,60000,12000,12.18,0,0.005,12000,0.45,27.000000000000004,B
33,83000,18000,8.49,0,0.025,18000,0.45,202.50000000000003,A
27,60000,12000,13.92,0,0.03,12000,0.45,162.0,C
27,83000,2500,13.99,0,0.01,2500,0.45,11.250000000000002,C
31,83000,7500,10.99,0,0.0,7500,0.45,0.0,A
31,83000,7500,7.66,0,0.01,7500,0.45,33.75000000000001,A
28,83000,12000,10.74,0,0.0,12000,0.45,0.0,B
30,83000,20000,11.11,0,0.01,20000,0.45,90.00000000000001,B
29,83000,7500,10.99,0,0.0,7500,0.45,0.0,A
34,60000,12000,12.22,0,0.065,12000,0.45,351.0,C
35,83000,15000,10.99,0,0.075,15000,0.45,506.25000000000006,D
32,83000,10000,8.0,0,0.005,10000,0.45,22.500000000000004,A
30,61000,12000,6.92,0,0.005,12000,0.45,27.000000000000004,A
27,61000,12000,12.21,0,0.0,12000,0.45,0.0,B
35,83004,15000,10.99,0,0.005,15000,0.45,33.75000000000001,A
29,83004,4500,11.49,0,0.02,4500,0.45,40.50000000000001,B
31,24000,3000,7.49,0,0.06,3000,0.45,81.0,A
33,24000,3000,6.62,0,0.02,3000,0.45,27.000000000000004,A
28,83135,8000,13.99,0,0.055,8000,0.45,198.0,C
28,83137,3600,14.72,0,0.115,3600,0.45,186.3,C
30,24000,3000,10.99,1,0.715,3000,0.45,965.2499999999999,A
29,24000,3000,11.14,0,0.25,3000,0.45,337.5,B
28,24000,3000,9.32,0,0.01,3000,0.45,13.500000000000002,A
33,83200,13000,6.99,0,0.015,13000,0.45,87.75,A
34,83200,5000,14.79,0,0.045,5000,0.45,101.25,C
28,25000,3000,5.42,0,0.03,3000,0.45,40.5,A
27,25000,3000,15.62,1,1.0,3000,0.45,1350.0,D
32,25000,3000,13.48,0,0.01,3000,0.45,13.500000000000002,C
28,83500,8000,7.14,0,0.005,8000,0.45,18.000000000000004,A
35,25000,3000,15.33,1,0.99,3000,0.45,1336.5,D
34,25000,3000,7.4,0,0.0,3000,0.45,0.0,A
30,25000,3000,10.99,0,0.075,3000,0.45,101.25,A
28,25000,3000,13.22,0,0.03,3000,0.45,40.5,C
32,83820,12800,9.99,0,0.02,12800,0.45,115.20000000000002,B
27,83886,15000,6.03,0,0.0,15000,0.45,0.0,A
30,84000,6000,10.99,0,0.03,6000,0.45,81.0,B
28,25596,3000,10.99,0,0.01,3000,0.45,13.500000000000002,B
28,84000,25000,7.9,0,0.015,25000,0.45,168.75,A
30,25716,3000,13.72,0,0.075,3000,0.45,101.25,C
27,26208,3000,13.98,0,0.04,3000,0.45,54.00000000000001,C
27,84000,7000,12.69,0,0.005,7000,0.45,15.750000000000002,B
31,84000,7000,7.9,0,0.03,7000,0.45,94.5,A
27,26880,3000,5.79,0,0.055,3000,0.45,74.25,A
34,84000,30000,7.9,0,0.025,30000,0.45,337.50000000000006,A
33,84000,20000,5.99,0,0.01,20000,0.45,90.00000000000001,A
27,27500,3000,10.99,0,0.005,3000,0.45,6.750000000000001,B
34,84000,2400,7.49,0,0.0,2400,0.45,0.0,A
29,84000,15000,6.99,0,0.01,15000,0.45,67.50000000000001,A
32,27600,3000,11.12,1,0.64,3000,0.45,864.0000000000001,B
28,27600,3000,13.57,0,0.03,3000,0.45,40.5,C
28,28000,3000,6.91,0,0.01,3000,0.45,13.500000000000002,A
31,84000,10000,5.99,0,0.005,10000,0.45,22.500000000000004,A
28,84000,25000,15.62,0,0.06,25000,0.45,675.0,D
28,84000,1000,9.99,0,0.105,1000,0.45,47.25,B
27,78000,6775,10.59,1,0.605,6775,0.45,1844.4937499999999,B
27,28800,3000,7.88,1,0.035,3000,0.45,47.250000000000014,A
29,84000,5900,7.66,0,0.01,5900,0.45,26.550000000000004,A
27,84000,7000,7.29,0,0.005,7000,0.45,15.750000000000002,A
30,84000,12000,11.11,0,0.015,12000,0.45,81.0,B
34,28880,3000,11.78,0,0.025,3000,0.45,33.75000000000001,C
28,84000,20500,10.0,0,0.0,20500,0.45,0.0,B
29,84000,6000,5.42,0,0.0,6000,0.45,0.0,A
30,29102,3000,7.9,0,0.005,3000,0.45,6.750000000000001,A
32,84000,15000,6.91,0,0.015,15000,0.45,101.25,A
35,30000,3000,10.65,0,0.085,3000,0.45,114.75000000000001,B
32,30000,3000,12.42,0,0.15,3000,0.45,202.5,B
35,84000,9000,6.76,0,0.0,9000,0.45,0.0,A
28,62000,12000,10.65,0,0.005,12000,0.45,27.000000000000004,B
30,62000,12000,11.71,0,0.055,12000,0.45,297.0,B
31,84000,7600,7.51,0,0.0,7600,0.45,0.0,A
28,62000,12000,10.99,0,0.1,12000,0.45,540.0000000000001,C
31,84000,10400,14.96,0,0.04,10400,0.45,187.20000000000002,D
33,66300,22000,14.59,1,0.975,22000,0.45,9652.5,D
34,84000,9250,11.36,0,0.01,9250,0.45,41.62500000000001,B
28,84000,8400,7.51,0,0.01,8400,0.45,37.800000000000004,A
34,62000,12000,10.99,0,0.01,12000,0.45,54.00000000000001,B
27,84000,14000,15.7,0,0.045,14000,0.45,283.5,D
29,62200,12000,19.03,0,0.11,12000,0.45,594.0,E
27,62400,12000,12.42,0,0.045,12000,0.45,243.0,B
29,84000,15000,12.18,0,0.01,15000,0.45,67.50000000000001,B
29,84000,20000,11.83,0,0.015,20000,0.45,135.0,B
33,84000,20000,14.61,0,0.08,20000,0.45,720.0000000000001,D
28,62496,12000,6.91,0,0.01,12000,0.45,54.00000000000001,A
35,62496,12000,14.11,0,0.06,12000,0.45,324.0,D
28,62500,12000,10.99,0,0.02,12000,0.45,108.00000000000001,A
29,84000,10000,10.99,0,0.0,10000,0.45,0.0,A
32,63000,12000,6.62,0,0.0,12000,0.45,0.0,A
28,63000,12000,10.37,0,0.025,12000,0.45,135.00000000000003,B
29,78132,25000,15.33,1,0.87,25000,0.45,9787.5,D
35,63600,12000,11.49,0,0.11,12000,0.45,594.0,B
29,84500,35000,8.9,0,0.075,35000,0.45,1181.25,A
27,64000,12000,13.49,0,0.0,12000,0.45,0.0,C
28,84500,9600,15.27,0,0.08,9600,0.45,345.6,C
31,38000,6600,13.47,0,0.015,6600,0.45,44.55,C
27,38000,4000,7.68,0,0.005,4000,0.45,9.000000000000002,A
27,84780,18000,7.51,0,0.01,18000,0.45,81.00000000000001,A
30,38000,6000,11.58,0,0.02,6000,0.45,54.00000000000001,B
31,64450,12000,12.73,0,0.025,12000,0.45,135.00000000000003,C
27,84906,4500,7.51,0,0.025,4500,0.45,50.62500000000001,A
30,84996,8000,12.69,0,0.015,8000,0.45,54.0,B
31,84996,2500,8.49,0,0.005,2500,0.45,5.625000000000001,A
33,65000,12000,10.99,0,0.14,12000,0.45,756.0000000000002,C
32,84996,6000,12.99,0,0.01,6000,0.45,27.000000000000004,C
32,84996,20000,8.88,0,0.035,20000,0.45,315.00000000000006,B
29,59000,12000,16.49,1,0.705,12000,0.45,3806.9999999999995,D
30,65000,12000,11.49,0,0.015,12000,0.45,81.0,B
34,65000,12000,7.49,0,0.005,12000,0.45,27.000000000000004,A
27,65000,12000,10.99,0,0.01,12000,0.45,54.00000000000001,B
31,78996,15600,12.53,1,0.65,15600,0.45,4563.000000000001,B
32,84996,9000,9.32,0,0.0,9000,0.45,0.0,A
29,84996,6000,7.68,0,0.0,6000,0.45,0.0,A
30,85000,7800,6.03,0,0.0,7800,0.45,0.0,A
28,67000,12000,10.99,0,0.02,12000,0.45,108.00000000000001,B
33,73000,5000,16.29,1,0.905,5000,0.45,2036.25,D
27,67000,12000,13.23,0,0.035,12000,0.45,189.00000000000006,C
31,68000,12000,7.66,0,0.03,12000,0.45,162.0,A
31,68000,12000,10.99,0,0.015,12000,0.45,81.0,B
27,85000,24000,11.71,0,0.01,24000,0.45,108.00000000000001,B
35,85000,14000,10.65,0,0.02,14000,0.45,126.00000000000001,B
29,63600,12000,12.42,1,0.67,12000,0.45,3618.0000000000005,B
27,69805,12000,10.25,0,0.0,12000,0.45,0.0,B
30,85000,15000,6.03,0,0.005,15000,0.45,33.75000000000001,A
28,70000,12000,14.27,0,0.08,12000,0.45,432.00000000000006,C
27,70000,12000,10.65,0,0.0,12000,0.45,0.0,B
27,85000,3800,6.03,0,0.005,3800,0.45,8.55,A
28,85000,24000,19.03,0,0.255,24000,0.45,2754.0,E
27,85000,12000,6.62,0,0.02,12000,0.45,108.00000000000001,A
29,85000,15000,10.65,0,0.0,15000,0.45,0.0,B
27,73000,18000,12.69,1,0.73,18000,0.45,5913.0,B
33,70000,12000,15.65,0,0.11,12000,0.45,594.0,D
31,70000,12000,10.99,0,0.005,12000,0.45,27.000000000000004,A
27,70000,12000,10.99,0,0.01,12000,0.45,54.00000000000001,B
32,37440,5000,15.37,0,0.275,5000,0.45,618.7500000000001,D
28,85000,16800,16.49,0,0.08,16800,0.45,604.8000000000001,D
29,71000,12000,10.99,0,0.04,12000,0.45,216.00000000000003,C
30,71000,12000,8.9,0,0.01,12000,0.45,54.00000000000001,A
29,85000,7500,11.49,0,0.0,7500,0.45,0.0,B
29,71000,12000,13.16,0,0.04,12000,0.45,216.00000000000003,C
28,72000,12000,13.49,0,0.18,12000,0.45,972.0,C
28,72000,12000,14.27,0,0.045,12000,0.45,243.0,C
27,72000,12000,6.62,0,0.015,12000,0.45,81.0,A
34,85000,15000,15.99,0,0.41,15000,0.45,2767.5,D
28,85000,35000,9.99,0,0.18,35000,0.45,2835.0,B
34,85000,24000,11.49,0,0.07,24000,0.45,756.0000000000002,B
28,85000,15000,8.49,0,0.02,15000,0.45,135.00000000000003,A
35,85000,21000,7.49,0,0.005,21000,0.45,47.25000000000001,A
28,85000,12500,7.49,0,0.0,12500,0.45,0.0,A
33,72000,12000,11.99,0,0.03,12000,0.45,162.0,B
32,72000,12000,10.62,0,0.0,12000,0.45,0.0,B
28,85000,9075,7.49,0,0.0,9075,0.45,0.0,A
29,62050,3600,17.99,1,0.94,3600,0.45,1522.8,E
34,66000,12000,14.3,1,0.845,12000,0.45,4563.0,D
35,85000,8400,11.99,0,0.045,8400,0.45,170.1,B
32,85000,8000,18.79,0,0.11,8000,0.45,396.0,E
30,85000,6000,5.42,0,0.0,6000,0.45,0.0,A
28,72500,12000,7.49,0,0.005,12000,0.45,27.000000000000004,A
27,85000,10000,7.49,0,0.005,10000,0.45,22.500000000000004,A
34,73000,7500,15.99,1,0.2,7500,0.45,675.0000000000001,D
31,85000,16000,10.99,0,0.08,16000,0.45,576.0000000000001,D
28,73200,12000,8.9,0,0.005,12000,0.45,27.000000000000004,A
27,73660,12000,14.18,0,0.15,12000,0.45,810.0,E
27,74000,12000,12.18,0,0.005,12000,0.45,27.000000000000004,B
27,40000,3000,7.4,0,0.03,3000,0.45,40.5,A
28,85000,5000,6.92,0,0.0,5000,0.45,0.0,A
30,85000,18000,13.06,0,0.045,18000,0.45,364.5,C
28,41000,3000,11.11,0,0.0,3000,0.45,0.0,B
31,35000,3000,14.74,1,0.9,3000,0.45,1215.0,D
32,41000,3000,10.99,0,0.39,3000,0.45,526.5,C
35,85000,12000,10.0,0,0.015,12000,0.45,81.0,B
28,85000,20000,9.62,0,0.015,20000,0.45,135.0,B
29,42000,3000,12.69,0,0.105,3000,0.45,141.75,B
31,85000,4500,6.54,0,0.02,4500,0.45,40.50000000000001,A
32,42000,3000,7.49,0,0.02,3000,0.45,27.000000000000004,A
29,85000,25000,9.25,0,0.005,25000,0.45,56.25000000000001,B
27,36000,3000,15.62,1,0.89,3000,0.45,1201.5,D
35,36000,3000,10.99,1,0.925,3000,0.45,1248.75,D
29,85000,20000,10.38,0,0.005,20000,0.45,45.00000000000001,B
27,85000,20000,7.88,0,0.0,20000,0.45,0.0,A
33,85000,5000,13.61,0,0.015,5000,0.45,33.75,C
27,85000,10000,13.23,0,0.015,10000,0.45,67.5,C
27,37000,16750,15.33,0,0.05,16750,0.45,376.87500000000006,D
28,42000,3000,10.25,0,0.04,3000,0.45,54.00000000000001,B
27,42000,3000,8.94,0,0.035,3000,0.45,47.250000000000014,A
27,42000,3000,11.83,0,0.005,3000,0.45,6.750000000000001,B
27,42000,3000,10.99,0,0.2,3000,0.45,270.00000000000006,C
27,85000,7500,10.99,0,0.0,7500,0.45,0.0,B
33,85000,8000,7.14,0,0.005,8000,0.45,18.000000000000004,A
33,62050,20000,10.99,1,0.94,20000,0.45,8460.0,D
27,85000,5500,11.36,0,0.06,5500,0.45,148.5,B
31,73000,16000,19.41,1,0.865,16000,0.45,6228.0,F
32,73000,4750,13.11,1,0.195,4750,0.45,416.81250000000006,C
29,85000,10000,7.88,0,0.0,10000,0.45,0.0,A
28,42996,3000,7.68,0,0.05,3000,0.45,67.50000000000001,A
32,85000,10000,7.74,0,0.02,10000,0.45,90.00000000000001,A
28,85000,18000,12.53,0,0.02,18000,0.45,162.00000000000003,B
28,75000,12000,6.03,0,0.025,12000,0.45,135.00000000000003,A
28,36928,7800,15.58,0,0.215,7800,0.45,754.65,D
31,73000,18000,17.39,1,0.745,18000,0.45,6034.5,E
27,75000,12000,11.49,0,0.0,12000,0.45,0.0,B
27,85000,19000,13.92,0,0.0,19000,0.45,0.0,C
34,75000,12000,7.29,0,0.005,12000,0.45,27.000000000000004,A
28,85000,7000,8.59,0,0.0,7000,0.45,0.0,A
28,69000,12000,14.46,1,0.95,12000,0.45,5130.0,D
27,85000,10400,13.16,0,0.035,10400,0.45,163.80000000000004,C
33,75000,12000,7.88,0,0.0,12000,0.45,0.0,A
27,75000,12000,10.99,0,0.005,12000,0.45,27.000000000000004,B
30,85000,25000,12.84,0,0.15,25000,0.45,1687.5,C
35,69000,12000,11.26,1,0.68,12000,0.45,3672.0000000000005,B
28,75000,12000,9.63,0,0.015,12000,0.45,81.0,A
31,85000,10400,9.32,0,0.005,10400,0.45,23.400000000000002,A
35,85000,20000,12.21,0,0.01,20000,0.45,90.00000000000001,B
31,85000,16000,11.89,0,0.015,16000,0.45,108.0,B
29,85000,10000,16.63,0,0.14,10000,0.45,630.0000000000001,E
34,85000,8500,14.42,0,0.185,8500,0.45,707.625,D
30,76000,12000,10.99,0,0.015,12000,0.45,81.0,B
29,76663,12000,10.99,0,0.005,12000,0.45,27.000000000000004,A
28,78000,12000,10.62,0,0.005,12000,0.45,27.000000000000004,B
29,73000,21000,13.36,1,0.77,21000,0.45,7276.500000000001,D
28,36400,7000,11.11,0,0.005,7000,0.45,15.750000000000002,B
30,80000,12000,8.9,0,0.0,12000,0.45,0.0,A
32,85000,7500,10.78,0,0.05,7500,0.45,168.75000000000003,C
28,85100,8000,7.51,0,0.015,8000,0.45,54.0,A
27,80000,12000,17.58,0,0.075,12000,0.45,405.0,D
29,85200,8900,10.99,0,0.025,8900,0.45,100.12500000000001,C
31,85224,6000,10.0,0,0.005,6000,0.45,13.500000000000002,B
32,80000,12000,6.62,0,0.0,12000,0.45,0.0,A
31,80000,12000,5.79,0,0.02,12000,0.45,108.00000000000001,A
29,85500,9500,10.99,0,0.01,9500,0.45,42.75000000000001,A
30,85634,14000,7.66,0,0.01,14000,0.45,63.00000000000001,A
27,73680,10000,17.93,1,0.925,10000,0.45,4162.5,E
34,85800,5000,7.4,0,0.0,5000,0.45,0.0,A
27,62900,12000,15.95,1,0.99,12000,0.45,5346.0,D
32,74000,13650,12.42,1,0.705,13650,0.45,4330.4625,B
29,86000,14000,14.27,0,0.175,14000,0.45,1102.5,C
30,36000,10000,12.69,0,0.005,10000,0.45,22.500000000000004,B
